,Unnamed: 0,Mean,Median,Mode,Standard Deviation,Zero Crossing Rate,RootMean Square,Amplitude envelope,Human/Robo
25475,,-1.34,-15,-32,1691.41,10933,1691.4105770037,14085.5,0
25476,,-0.88,-25,56,1242.67,8375,1242.66633494273,10216,0
25477,,-0.37,-19,-15,1041.6,5814,1041.59677898888,7483,0
25478,,-0.75,-10.5,0,1064.63,6058,1064.62589203908,11855,0
25479,,-0.69,-13,0,1100.93,7355,1100.93179625261,11855,0
25480,,-0.53,-13,4,985.86,6857,985.860147282565,7247,0
25481,,-0.83,-13.5,4,1307.92,8579,1307.92250917247,14621,0
25482,,-1,-14,-35,1462.4,12051,1462.40161378467,14621,0
25483,,-1.22,-47,14,1581.86,6693,1581.86321153253,9269,0
25484,,-1.07,-42,14,1681.87,6247,1681.86851745313,11372,0
25485,,-1.27,-26,33,1770.24,11377,1770.23691634764,12732,0
25486,,-0.95,-85,-19,1687.77,10063,1687.76536580178,12732,0
25487,,-0.69,-88.5,-32,1351.67,5980,1351.67140237559,9245,0
25488,,-0.64,-57,-8,1408.96,6883,1408.96022300135,11269,0
25489,,-0.68,-33,-42,1321.97,6691,1321.96631197622,11269,0
25490,,-0.7,-46,59,1290.42,7964,1290.42474402811,10192,0
25491,,-0.84,-45,11,1510.82,11731,1510.82234230236,9987,0
25492,,-1.06,-20,-46,671.17,8841,671.168622627727,4523,0
25493,,-0.7,-20.5,-4,853.46,9988,853.465113522515,5521,0
25494,,-1.08,-17,-8,926.56,8443,926.563861803384,6710,0
25495,,-1.21,-18,10,937.14,7898,937.136505531611,6710,0
25496,,-0.67,-17,-14,915.54,8304,915.537170190266,7308,0
25497,,-1.11,-15,-14,877.44,8986,877.438892459184,7308,0
25498,,-1.37,-16,-38,867.16,7774,867.156698642177,7986,0
25499,,-1.15,-18,-28,930.22,6243,930.222527140684,8410,0
25500,,-1.24,-24.5,-31,996.94,6659,996.938187652575,10656,0
25501,,-0.57,-84,-13,1630.71,10527,1630.71213278126,11761,0
25502,,-1.64,-54,-46,1460.09,10705,1460.09329153996,10078,0
25503,,-2.4,-48,-54,1627.41,9504,1627.4130391514,12660,0
25504,,-0.88,-38,-38,1252.33,9297,1252.32557667725,12660,0
25505,,-1.15,-50,7,1634.01,7277,1634.00794061718,15389,0
25506,,-1.62,-59,32,1965.16,6365,1965.16358606606,15389,0
25507,,-1.29,-62,-55,1943.95,6774,1943.95292124064,11018,0
25508,,-0.66,-65,14,1646.15,7485,1646.15303055336,10920,0
25509,,-0.61,-37,-43,1553.98,6282,1553.98180169525,10188,0
25510,,-1.11,-9,0,1114.69,7368,1114.69068355307,12602,0
25511,,-1.12,-16.5,21,1019.32,6182,1019.31878232474,7707,0
25512,,-0.72,-3.5,60,899.42,3962,899.417255782876,7216,0
25513,,-0.8,-11,4,1152.62,4947,1152.62244468863,8608,0
25514,,-1.47,-16,-7,1173.17,6302,1173.17532364093,8608,0
25515,,-1.56,-15.5,-24,891.88,7432,891.884544097497,8437.5,0
25516,,-0.99,-15,-39,676.02,9760,676.022011475958,5002.5,0
25517,,-1.09,-15,-37,626.96,8521,626.965246245755,4575,0
25518,,-1.2,-14.5,-7,728.04,5748,728.040479643818,5997,0
25519,,-0.81,19.5,6,1093.57,11806,1093.57248045111,8075,0
25520,,-0.85,27,-6,747.46,9056,747.464500829304,4476.5,0
25521,,-1.09,14,-4,794.94,11504,794.936437710588,6765,0
25522,,-1.73,10,0,1075.63,11497,1075.63547263931,8404.5,0
25523,,-1.79,9,0,1112.03,8360,1112.02910483494,8578,0
25524,,-1.28,10,0,769.96,8500,769.962044519079,8578,0
25525,,-1.1,18,-1,407.75,9652,407.755429148405,2571,0
25526,,-0.72,22,-4,570.82,8050,570.820672365674,3187,0
25527,,-0.92,26.5,-4,614.38,7447,614.381029980581,3187,0
25528,,-1.39,-18,-10,1073.22,7786,1073.22209257916,13832,0
25529,,-1.11,-18.5,-27,1643.77,8957,1643.765771027,14718,0
25530,,-1.19,-21,5,1525.16,10899,1525.16027682339,14718,0
25531,,-1.29,-17,-9,1162.6,9185,1162.60006020987,13789,0
25532,,-1.06,-13.5,-21,1109.88,6348,1109.88177748804,13789,0
25533,,-0.96,-22,0,762.16,6650,762.164057142555,6227,0
25534,,-1.31,-17,-9,1144.27,7544,1144.27205244208,11211,0
25535,,-1.59,-11,15,1318.76,7704,1318.76262837555,11521,0
25536,,-1.49,-16.5,-4,971.53,10618,971.531610396697,11521,0
25537,,-1.16,-35,-5,1143.39,8888,1143.39445949331,10638,0
25538,,-1.03,-35,-43,1602.44,10006,1602.4379457564,15164,0
25539,,-0.76,-35.5,21,2287.46,9999,2287.46396037184,15164,0
25540,,-1.32,-38.5,-13,2030.27,9787,2030.26593085733,14734,0
25541,,-1.1,-51,-30,1595.05,9114,1595.04816228226,12537,0
25542,,-0.22,-30,0,1563.93,6824,1563.92617153112,12537,0
25543,,-1.14,-22,0,1490.3,6257,1490.2988760648,8894,0
25544,,-1.2,-40.5,-32,1509.92,6443,1509.91787856161,10445,0
25545,,-0.58,-46.5,10,1476.85,5331,1476.85322561181,10445,0
25546,,-1.28,-36,8,742.66,8155,742.663187454448,8382,0
25547,,-1.5,-24,8,1075.71,7610,1075.70632144652,13432,0
25548,,-1.61,-50,8,1266.94,8307,1266.94182186871,13432,0
25549,,-1.48,-40.5,-4,959.24,11319,959.243118296921,6883,0
25550,,-0.83,-30,-4,940.44,9360,940.44496383361,10876,0
25551,,-0.99,-25,-21,1159.78,7277,1159.78129834896,14376.5,0
25552,,-0.81,-17.5,-22,1016.93,7572,1016.93406865932,14376.5,0
25553,,-0.67,-29,0,745.57,7463,745.570754523003,7999,0
25554,,-1.13,-25,-14,839.16,7598,839.160336288602,13736,0
25555,,-1.28,-21,-7,1218.43,7660,1218.4329567112,10762,0
25556,,-0.88,-43.5,25,1258.29,7048,1258.2939481695,10762,0
25557,,-0.62,-34,35,1170.78,5584,1170.77697278346,6196,0
25558,,-0.47,-16,3,1270.8,5125,1270.80228989407,8980,0
25559,,-1.24,-17,-1,1327.48,9000,1327.47767589515,8980,0
25560,,-1.78,-42,27,1265.17,13882,1265.1708026982,8048,0
25561,,-0.96,-25,7,1218.3,9007,1218.2986005081,7737,0
25562,,-1.31,-23,-32,1437.23,6316,1437.23269862608,10757,0
25563,,-1.24,-30.5,-23,1377.55,6986,1377.54709175404,10757,0
25564,,-0.49,-10,8,1190.1,7559,1190.0951096446,13251,0
25565,,-0.96,-5,8,423.11,6097,423.115953374486,4044,0
25566,,-1.03,-11,-17,417.22,8721,417.2232016559,3732,0
25567,,-1.07,-47,-13,589.14,9082,589.141171537009,4023,0
25568,,-1.34,-43,-10,805.91,5179,805.908778957023,6699.5,0
25569,,-1.11,-33,-13,1039.09,6493,1039.09387448873,8826,0
25570,,-0.67,-54.5,-26,1213.86,8455,1213.85679962671,11598,0
25571,,-0.83,-34.5,34,998.62,9348,998.621750213763,11598,0
25572,,-1.01,-34,-4,1065.58,8873,1065.57693293352,11990,0
25573,,-0.57,16,0,523.32,8292,523.324039195602,4077,0
25574,,-1.24,16.5,0,680.58,6711,680.585409776025,4077,0
25575,,-1,36.5,15,641.14,4932,641.14089715132,3248,0
25576,,-0.9,18,-7,385.69,5029,385.696033166015,2696,0
25577,,-1.24,1.5,-2,200.09,8020,200.093977920376,1732,0
25578,,-1.08,-10,-4,319.85,8045,319.854763916375,3068,0
25579,,-1.07,-7.5,-16,348.34,6594,348.343881817953,3068,0
25580,,-1.27,-6,0,494.76,9671,494.758729079134,4529,0
25581,,-1.06,-16,0,590.48,9499,590.47676499588,5483,0
25582,,-1.48,-55,-11,1573.64,7921,1573.6389516023,13174,0
25583,,-0.96,-37.5,-11,1467.42,10629,1467.41685624774,13174,0
25584,,-1.05,-31,15,1164.31,9001,1164.30877777332,11419,0
25585,,-1.6,-24.5,30,1056.53,9227,1056.53474623412,8912,0
25586,,-1.15,-36.5,30,1414.77,8063,1414.76923913407,11228,0
25587,,-0.39,-33,-1,1365.91,4989,1365.91103663452,11228,0
25588,,-1.06,-26,13,1108.65,6680,1108.64973729307,7825,0
25589,,-1.42,-21.5,-2,1348.87,8570,1348.86779559748,15416,0
25590,,-1.17,-23,0,1551.12,6977,1551.12356051992,15416,0
25591,,-1.27,-23,24,1159.38,7658,1159.38244337233,12978,0
25592,,-1.23,-44,-57,1020.66,5422,1020.662407459,12821,0
25593,,-1.31,-42.5,-57,1001.93,5749,1001.93373034348,10570,0
25594,,-1.03,-34,-60,1244.15,7246,1244.14665936135,11441,0
25595,,-0.92,-22,32,1290.83,7083,1290.8338429093,11441,0
25596,,-0.83,-26.5,36,1609.57,6786,1609.56653481613,15573,0
25597,,-0.8,-22,36,1615.99,6442,1615.98704821542,17286,0
25598,,-1.27,-20,-17,1316.94,8163,1316.94321441739,17286,0
25599,,-1.55,-35.5,-53,1261.42,10604,1261.41987458578,13610,0
25600,,-1.16,-73,-26,2313.97,6663,2313.97166793373,23557,0
25601,,-0.76,-51,0,1406.9,7209,1406.89818394936,7377,0
25602,,-1.05,-42,-15,1702.51,7259,1702.50898676042,11566,0
25603,,-1.53,-47,-13,1623.38,10156,1623.38471102817,11566,0
25604,,-1.08,-21,50,2001.24,7988,2001.24200185785,23829,0
25605,,-1.37,-18,42,3035.51,6980,3035.51304065721,23829,0
25606,,-0.83,-21,42,2779.15,7523,2779.14836775585,17660.5,0
25607,,-1.03,-6,-65,1762.9,7288,1762.89939871792,9634,0
25608,,-2.33,-7,4,2140.32,7548,2140.32095490373,13033,0
25609,,-1.38,-21,-1,1556.73,6299,1556.73201932767,18184,0
25610,,-1.09,-21,22,2310.57,5698,2310.57295491833,22260,0
25611,,-1.16,-52,-9,1939.08,7914,1939.08039028814,22260,0
25612,,-0.78,-43,-43,1000.6,10336,1000.59815110763,9516,0
25613,,-0.69,-41,63,958.59,8265,958.587763326864,6677,0
25614,,-1.13,-54,-6,905.02,5308,905.020093699582,9378,0
25615,,-0.95,-57,-6,1180.45,5653,1180.44723727916,11094,0
25616,,-1.34,-29,-12,1247.24,7415,1247.24320803923,11094,0
25617,,-1.53,-25.5,1,1469.01,8007,1469.01125591331,13911,0
25618,,-1.39,-84,13,1839.31,6699,1839.30743487868,15783,0
25619,,-1.69,-56.5,18,2407.85,6240,2407.84609558003,24487,0
25620,,-1.24,-46,-44,3459.11,6994,3459.11290506685,25599,0
25621,,-1.88,-61,-102,3433.88,9596,3433.88072303043,25599,0
25622,,-2.32,-46,-55,2479.97,8694,2479.97380631328,20856,0
25623,,-0.88,-34,44,1991.03,8882,1991.02738303621,18168,0
25624,,-0.69,-45,-52,1438.33,7432,1438.33129702444,16281,0
25625,,-0.57,-29.5,-31,1032.06,9082,1032.05869503629,9820,0
25626,,-0.75,-17,-9,795.75,8116,795.753711898349,8796,0
25627,,-1.06,-55,-47,1182.7,4225,1182.70235900669,6474,0
25628,,-1.24,-33,25,860.39,4490,860.394624576421,5198,0
25629,,-1.44,-24.5,5,1095.63,5960,1095.62919365997,8419,0
25630,,-1.19,-20,-33,1207.55,7929,1207.55338184281,8419,0
25631,,-1.29,-25,0,1175.28,6056,1175.2852419732,9612,0
25632,,-1.36,-28.5,56,1319.38,3642,1319.37741757239,12040,0
25633,,-0.73,-26.5,6,1091.96,3150,1091.96518259512,12040,0
25634,,-0.55,-26.5,14,937.03,3220,937.033654678422,13586,0
25635,,-0.22,-19,-40,1727.12,6219,1727.11665211126,17299,0
25636,,-1.02,-34.5,-79,802.32,6574,802.315704694854,6806,0
25637,,-1.06,-31.5,-79,1004.78,4770,1004.780393917,4883,0
25638,,-1.1,-24,-8,1137.51,4065,1137.51279992798,6167,0
25639,,-1.09,-20,-8,1308.9,5110,1308.89637863354,8817,0
25640,,-1.74,-16.5,-2,1431.87,8135,1431.86711324759,8817,0
25641,,-1.41,-18.5,-21,1244.89,8343,1244.8892762009,10253.5,0
25642,,-1.6,-35,-5,1302.44,7474,1302.44221752829,10253.5,0
25643,,-2.24,-88,-33,1624.74,8018,1624.73781577213,13127,0
25644,,-1.67,-101.5,-69,1635.03,9711,1635.03380698993,13127,0
25645,,-0.6,-55,34,1593.78,5187,1593.77954560849,9415,0
25646,,-1.19,-21.5,41,1251.27,4959,1251.26660228746,8466,0
25647,,-0.74,-22,-15,1249.12,6303,1249.11579927563,9971,0
25648,,-1.11,-45,-2,1563.3,9251,1563.29620034081,11853,0
25649,,-0.87,-78,-67,1716.3,8867,1716.30024762569,13718,0
25650,,-0.93,-48,0,2025.2,7486,2025.2022318771,23762,0
25651,,-1.21,-23,-52,1941.07,5617,1941.06886534198,23762,0
25652,,-1.13,-28.5,-15,1791.81,4186,1791.81213859043,19442,0
25653,,-0.95,-23,-28,1558.32,6712,1558.31880563638,19442,0
25654,,-1.65,-31.5,12,1131.01,9702,1131.01259055768,10990.5,0
25655,,-1.92,-37,12,1961.64,7348,1961.64248781474,22136,0
25656,,-0.69,-39,-89,2368.81,3839,2368.8088673424,22136,0
25657,,-1.15,-52,-147,2364.18,6039,2364.17884687263,24142,0
25658,,-1.62,-65,53,2151.74,7206,2151.7362036272,24142,0
25659,,-1.09,-92,116,1923.16,5124,1923.16438454959,22161.5,0
25660,,-0.25,-97,-1,1909.55,4746,1909.5543354406,22161.5,0
25661,,0.6,-47.5,-58,1526.1,6262,1526.09580957422,17929,0
25662,,-0.69,-55,-13,1411.5,7560,1411.49560396057,17929,0
25663,,-1.43,-22.5,64,2128.33,6334,2128.33347246149,20974,0
25664,,-0.11,-27,64,1570.41,6352,1570.40957714859,15939,0
25665,,-1.23,-33.5,-66,1653.56,7838,1653.56279892842,19130,0
25666,,-0.62,-52,-89,1665.09,9705,1665.08600078194,19130,0
25667,,-0.89,-46,-4,1503.62,9171,1503.61574213627,12983,0
25668,,-1.51,-38,-4,1442.86,6316,1442.86007291074,12983,0
25669,,-1.12,-27,22,1160.65,6128,1160.65531058967,9728,0
25670,,-0.76,-28,22,1095.69,7303,1095.69526785507,8316,0
25671,,-1.09,-23.5,26,1049.27,10441,1049.27431113127,8287,0
25672,,-1.03,-78,103,1166.58,7255,1166.57927720323,9999.5,0
25673,,-0.8,-89,-60,1109.4,6255,1109.39671894233,9999.5,0
25674,,-0.47,-76,5,1954.38,5384,1954.38131898563,21650,0
25675,,-0.55,-74,-28,2304.22,4660,2304.22176667091,21650,0
25676,,-0.35,-57,-102,1784.82,4103,1784.81921213326,14554,0
25677,,-0.36,-38,-102,1449.98,4135,1449.9814516055,13236,0
25678,,-1.54,-44,-33,1599.95,4658,1599.95516499682,9570.5,0
25679,,-1.14,-57,-33,1773.35,6212,1773.34948332245,20350,0
25680,,-0.77,-77,68,1794.44,6604,1794.44340116929,20350,0
25681,,-1.17,-36.5,-14,1407.59,7167,1407.59187266764,15640,0
25682,,-1.05,-68.5,-25,1151.51,8559,1151.51308286098,11602,0
25683,,-0.84,-31,38,825.58,9428,825.579438939706,11218.5,0
25684,,-0.89,-31,-13,1289.77,7313,1289.77169685181,18484,0
25685,,-1.17,-37,-18,1839.77,7524,1839.77301589082,23420,0
25686,,-1.1,-15,-7,1562.59,7774,1562.58553365888,23420,0
25687,,-0.51,-11.5,20,1096.47,8965,1096.46869540357,8940,0
25688,,-1.63,-50.5,-17,1318.57,9375,1318.57076033105,12367,0
25689,,-1.39,-45,-24,1139.6,10486,1139.5964943786,12367,0
25690,,-0.83,-3,97,439.28,4445,439.283177460735,4608,0
25691,,-1.04,-28,-26,516.94,7043,516.945412978972,4608,0
25692,,-0.85,-57,-26,656.97,6386,656.96709202212,6050,0
25693,,-1.11,-92.5,-138,793.33,2801,793.326181340311,6050,0
25694,,-1.63,-62.5,42,909.03,3001,909.033558236438,9926,0
25695,,-0.17,-51,42,1162.39,4732,1162.38589977683,15266,0
25696,,-0.29,-75.5,-23,1196.1,5714,1196.10147144797,15266,0
25697,,-1.48,-67,-23,1288.79,7548,1288.79201192434,15751,0
25698,,-1.12,-55.5,-46,1325.99,8905,1325.98881971154,15751,0
25699,,-0.98,-39,68,1878.43,7854,1878.42539644246,17383,0
25700,,-1.17,-37,-11,1853.84,7811,1853.83937815551,16735,0
25701,,-1.12,-22,-15,1714,7075,1713.9978296369,16735,0
25702,,-0.52,-23.5,35,1962.07,5152,1962.06608706231,12289,0
25703,,-0.44,-24,-45,1848.63,3636,1848.62785059622,12289,0
25704,,-1.25,-45,-58,1521.4,3774,1521.39966806885,10797,0
25705,,-1.13,-49,27,1523.63,4299,1523.62925608561,13154.5,0
25706,,-0.93,-26,27,1296.43,4703,1296.43441021904,13154.5,0
25707,,-0.97,-10.5,35,701.99,4426,701.992065482225,9668,0
25708,,-1.51,-9,-46,1589.9,10268,1589.89924523537,8598,0
25709,,-1.84,-18,62,1260.86,8165,1260.86597225875,7970.5,0
25710,,-1.3,-18,-12,1204.15,6147,1204.14739546286,13075,0
25711,,-0.93,-27,-12,1261.72,8828,1261.72288558146,13075,0
25712,,0.29,-63,-119,1248.96,8255,1248.95558367782,9910.5,0
25713,,-0.13,-25,9,1447.02,6516,1447.02334811847,12704,0
25714,,-0.46,-19,60,1603.17,9062,1603.17494678528,12704,0
25715,,-0.7,-48,17,1416.25,10298,1416.24891173833,8002.5,0
25716,,-1.36,-29,24,1759.54,7716,1759.54118167209,13921.5,0
25717,,-1.25,-22,-30,1040.07,10365,1040.06620943092,9112,0
25718,,-1.41,-21,-31,940.17,7235,940.174664623548,7292,0
25719,,-1.45,-25.5,-28,1100.6,10602,1100.59870525092,7681,0
25720,,-0.99,-45,-5,1224.04,9585,1224.0385328902,8449,0
25721,,-0.86,-33,2,902.65,6714,902.652546664551,8449,0
25722,,-0.47,-25.5,2,943.47,6247,943.470524181863,14605,0
25723,,-0.82,-32.5,-7,1139.16,7504,1139.15613942953,14605,0
25724,,-1.49,-31.5,0,937.66,9818,937.658807882697,8514.5,0
25725,,-1.04,-33.5,10,737.95,8064,737.955188341406,8135,0
25726,,-1.36,-53,-72,1706.3,8156,1706.30254937394,19806.5,0
25727,,-1.2,-40.5,-80,1698.71,8751,1698.70619590322,19806.5,0
25728,,-1.02,-37,18,1933.34,5918,1933.34469249537,15757,0
25729,,-1.28,-75,13,2491.22,6753,2491.21792503185,23778,0
25730,,0.06,-102,-6,2429.77,8619,2429.77082664189,23778,0
25731,,0.12,-62.5,-139,2250,10678,2249.99945999994,24526,0
25732,,-1.39,-61,-197,2013.48,11033,2013.47675675683,24526,0
25733,,-2.01,-45.5,18,1652.12,9543,1652.11689961697,13341,0
25734,,-1.22,-41,-51,1906.35,7603,1906.34633002506,12003,0
25735,,-1.14,-30,-74,1082.63,7149,1082.63013998318,15329,0
25736,,-1.07,-28,-114,1397.87,4685,1397.87294487017,15329,0
25737,,-0.97,-27,86,1645.18,5954,1645.1847646997,16263,0
25738,,-1.57,-65,-84,1620.88,6783,1620.87856115133,16263,0
25739,,-1.54,-43,-77,1634.48,8339,1634.48463131349,20887,0
25740,,-1.57,-40,39,2152.49,7726,2152.49450638091,23820,0
25741,,-1.13,-29.5,-74,1921.81,5265,1921.80968880896,23820,0
25742,,-0.36,-22.5,-22,965.21,5181,965.210940675664,9370.5,0
25743,,-0.74,-12.5,-44,488.83,4770,488.825899477513,6762.5,0
25744,,-1.02,-50,-10,888.88,5954,888.885110686415,6431.5,0
25745,,-0.72,-54.5,7,1018.58,6409,1018.57928017411,13690.5,0
25746,,-1.02,-30,7,905.61,4720,905.605609523263,13690.5,0
25747,,-1.27,-12.5,-12,347.16,4083,347.157586695149,5690,0
25748,,-0.8,-8.5,-51,291.09,4213,291.088440168963,2028,0
25749,,-1.04,-21,-60,707.19,3576,707.193509585601,8026,0
25750,,-1.83,-26.5,34,1109.44,6680,1109.44032286554,9026,0
25751,,-1.8,-27,-10,1156.09,8936,1156.0923103282,9572,0
25752,,-0.85,-38,20,1313.42,8864,1313.42065614943,18935,0
25753,,-1.17,-76,-4,2247.27,6212,2247.26730497286,15549,0
25754,,-2.27,-64,-46,1959.89,6567,1959.88762177835,15549,0
25755,,-1.53,-49,-22,1961.48,7879,1961.47958439541,15971,0
25756,,-1.33,-51,-75,1826.57,9685,1826.5679428918,15971,0
25757,,-1.16,-45,-89,1243.31,11330,1243.31255925451,10007,0
25758,,-2.03,-64,-5,1695.41,8759,1695.41426206105,15358,0
25759,,-1.43,-49,30,1909.78,8594,1909.77654452033,15358,0
25760,,-0.5,-37,7,1936.06,7536,1936.05853217303,10954,0
25761,,-1.7,-47.5,5,1739.41,8565,1739.40822408082,10954,0
25762,,-0.43,29,29,1388.57,8480,1388.57485214158,8209,0
25763,,-0.73,33,24,1269.07,7432,1269.07013202581,8209,0
25764,,-0.64,30,40,1142.3,6306,1142.30303772685,8148,0
25765,,-0.17,30,27,1656.37,6235,1656.37456814574,8148,0
25766,,-0.33,39,15,1795.22,5745,1795.22437873376,8117,0
25767,,-0.63,35,-103,1500.07,5425,1500.06832177738,7211,0
25768,,-0.06,19,37,1199.18,5455,1199.17748060911,7211,0
25769,,-0.13,5,0,746.72,6975,746.717275814615,5193,0
25770,,-0.36,4,0,565.52,7411,565.518028006181,4759,0
25771,,0.07,-2,0,304.48,6157,304.476813567142,1853,0
25772,,-0.17,2,0,345.26,6189,345.261176502659,1899,0
25773,,-0.08,1,0,327.96,6642,327.962635066862,1899,0
25774,,0.06,0,0,269.32,7010,269.323077362487,1477,0
25775,,-0.13,2,0,251.07,7199,251.071623247232,1319,0
25776,,-0.2,3,0,341.11,6705,341.114321012765,1671,0
25777,,-0.09,4,-1,339.67,7173,339.667881908196,1671,0
25778,,-0.01,1,-1,229.49,6520,229.49235281377,1350,0
25779,,-0.05,0,0,318.83,7529,318.831287674218,2343,0
25780,,0.05,-7,0,513.25,5204,513.254732077552,2830,0
25781,,0.17,-6,0,438.31,6816,438.310437931839,2867,0
25782,,0.29,-5,0,537.81,6876,537.807400469722,4709,0
25783,,0.22,-17,0,599.33,5589,599.333187801243,4709,0
25784,,0.15,-7,0,430.92,7175,430.917242634824,2969,0
25785,,0.11,-3,0,347,8125,346.9956483877,3550,0
25786,,0,0,0,295.24,6493,295.237666973576,3550,0
25787,,-0.12,0,0,333.99,5483,333.989086648052,2271,0
25788,,-0.01,-1,0,353.39,5326,353.390902542779,2271,0
25789,,0.01,0,0,355.8,5471,355.798777400935,2698,0
25790,,0.01,0,0,325.76,8099,325.759036712721,2123,0
25791,,-0.02,-2,0,299.39,8713,299.388961052341,1869,0
25792,,-0.07,1,0,254.95,8778,254.95338789669,1420,0
25793,,-0.12,2,0,319.87,6594,319.874491011709,1420,0
25794,,-0.04,2,0,289.48,6816,289.475353009544,1368,0
25795,,0.06,0,0,235.54,9689,235.537810128225,1405,0
25796,,0.05,-1,0,298.37,6245,298.367273674577,1889,0
25797,,-0.08,1,0,309.28,5252,309.276106416257,1889,0
25798,,0.12,-3,0,494.83,5605,494.82980912633,3137,0
25799,,0.11,-3,0,557.27,6105,557.26754795161,3865,0
25800,,0.22,-14,11,567.55,6381,567.554684589952,3865,0
25801,,0.41,-12,0,467.29,7485,467.289813713075,4821,0
25802,,0.1,-7,0,568.64,6370,568.640941192243,4821,0
25803,,0.11,-10,0,608.97,6329,608.97418664505,3098,0
25804,,0.7,-6,0,520.21,7859,520.211918356356,2732,0
25805,,0.2,-5,0,544.86,6268,544.864102322772,4828,0
25806,,-0.08,-10,0,597.4,6714,597.399129560799,4828,0
25807,,-0.83,-34,-33,1341.48,8316,1341.47584398676,7642,0
25808,,-1.31,-35,-1,1175,6610,1174.99767233812,9770,0
25809,,-1.23,-23,-20,1083.53,8076,1083.53378350654,9770,0
25810,,-0.03,-14.5,-20,1403.27,14199,1403.26773282934,20426,0
25811,,-0.24,-1,13,1553.4,19170,1553.40332817977,20426,0
25812,,-0.82,0,0,890.92,15916,890.920552013478,17977.5,0
25813,,-0.11,0,0,181.58,7038,181.582543213823,5863,0
25814,,0,0,0,0,0,0,0,0
25815,,0,0,0,0,0,0,0,0
25816,,-0.12,1,0,274.39,5252,274.394752136407,1443,0
25817,,-0.2,2,0,279.49,5559,279.48776359619,1415,0
25818,,-0.14,4,0,331,5440,330.996827779361,2811,0
25819,,-0.1,6,2,371.32,5626,371.321289451601,2811,0
25820,,-0.08,3,3,292.77,7032,292.767791944401,1606,0
25821,,-0.11,3,0,221.2,7502,221.198847194103,987,0
25822,,-0.1,2,0,265.19,6591,265.187952215028,1981,0
25823,,-0.13,1,0,476.99,5192,476.992316499962,2675,0
25824,,0.01,1,-11,569.35,4308,569.352368924553,3012,0
25825,,0.04,0,2,307.25,8301,307.254894183966,1653,0
25826,,-0.07,1,0,330.18,6038,330.18058695205,1653,0
25827,,-0.11,2,0,295.04,5027,295.043996719133,1552,0
25828,,-0.03,1,-1,285.89,5555,285.89179771375,1362,0
25829,,-0.1,1,0,281.39,5789,281.393159120829,1784,0
25830,,-0.13,1,0,358.76,6430,358.756546978588,2114,0
25831,,-0.03,4,-1,374.45,5501,374.451719184196,2114,0
25832,,-0.01,2,-1,342.32,6331,342.317980830689,1924,0
25833,,-0.01,-1,-17,332.26,6413,332.262020098596,1924,0
25834,,0.04,0,0,360.12,4056,360.117203143643,2995,0
25835,,0.15,-8,0,389.29,6669,389.288980064938,2995,0
25836,,0.19,-5,0,528.5,6580,528.502062436846,4744,0
25837,,0.14,-6,0,553.81,6380,553.811023725603,4744,0
25838,,0.17,-5,0,575.99,6076,575.992786413163,3377,0
25839,,0.18,-4,0,634.61,6995,634.60750074357,3377,0
25840,,0.16,-3,0,495.49,8678,495.486841399446,2750,0
25841,,0.06,-6,0,549.15,8457,549.147885364225,4444,0
25842,,0.07,-7,0,628.58,8620,628.580750580226,4444,0
25843,,-0.26,26,-89,1392.58,6031,1392.58014850134,8451,0
25844,,-0.44,21,-19,1266.94,6926,1266.94399639447,7748,0
25845,,-0.74,19,-19,1311.6,8614,1311.60244357808,7186,0
25846,,-0.11,25,-4,1455.16,8761,1455.15670633784,10419,0
25847,,-0.42,33,27,1514.28,5965,1514.2767250407,10419,0
25848,,-0.24,14,31,1439.65,7019,1439.64961709438,9124,0
25849,,0.07,10,31,1410.32,9637,1410.3203820409,9124,0
25850,,-0.87,12,-1,1557.19,8027,1557.19122139832,9185,0
25851,,-0.65,18,2,1600.8,5341,1600.79582395757,9185,0
25852,,-0.13,1,0,550.41,6927,550.406849521334,4306,0
25853,,0.38,2,0,752.05,8253,752.048309618471,6654,0
25854,,-0.12,4,15,886.76,6876,886.761935358076,6654,0
25855,,-0.61,0,-15,1010.27,7097,1010.27056277019,5426,0
25856,,0.1,-1,-36,1030.25,6250,1030.25110046047,4893,0
25857,,-0.14,4,-10,738.85,7149,738.847237255443,3629,0
25858,,-0.37,1,-10,761.68,6781,761.676250122058,6340,0
25859,,-0.58,5,-23,1248.91,6475,1248.90848343664,8840,0
25860,,-0.49,43,53,1563.7,6866,1563.70228304495,8840,0
25861,,-0.41,20,-30,1581.83,8068,1581.82595755665,9324,0
25862,,-0.43,28.5,-4,1552.35,5995,1552.35193174744,9324,0
25863,,-0.54,24,21,1372.85,6668,1372.84952926386,6416,0
25864,,-0.5,26,-20,1339.47,6132,1339.4659308844,6467,0
25865,,-0.32,17,-20,1427.38,6162,1427.38101430557,7051,0
25866,,-0.31,13,-22,1701.48,7930,1701.48214213373,11430,0
25867,,-0.38,31,18,1607.01,7968,1607.01404163125,11430,0
25868,,-0.33,35,21,1515.9,6882,1515.89995712118,8071,0
25869,,-0.21,28.5,-1,1922.04,5839,1922.04003340201,10988,0
25870,,-0.4,18,-58,1511.57,7015,1511.57106680434,9828,0
25871,,-0.27,17,32,1562.05,5601,1562.05163486999,9828,0
25872,,-0.48,22,74,1422.58,5502,1422.58440171401,7335,0
