,Spectral centroid,Band Energy Ratio,Spectral Roll Off
11339,1379.946266,91.98505402,2524.333333
11340,1547.034771,30.67236519,3046.333333
11341,1873.260063,37.14491653,4473.333333
11342,2060.190093,13.08536434,4447
11343,2132.533597,19.61028099,4882.333333
11344,1584.07806,35.31160355,3313.666667
11345,1666.178944,21.17152023,3028.333333
11346,1701.120102,17.58912277,2867.666667
11347,1976.806814,10.53014565,4004.666667
11348,1976.57953,8.795619011,3297.666667
11349,3619.232725,2.454980373,7281.333333
11350,2803.916146,6.2042799,6742.333333
11351,1773.99613,12.52616215,3134.333333
11352,2157.444555,5.845314026,3557
11353,2101.712193,8.37698555,3795.666667
11354,1705.979834,6.043794632,2759.333333
11355,1689.196199,16.16777039,2901.333333
11356,1895.59589,5.206008434,3141
11357,1611.725683,20.52338028,2703
11358,2934.445056,6.064400196,6817
11359,2398.856364,4.195325375,5569.333333
11360,2059.628322,14.85272503,4392.666667
11361,1355.747916,23.16933441,2509
11362,1499.726401,8.747706413,2662.666667
11363,1616.936691,5.41474247,2740.666667
11364,2087.832853,3.502534389,3158
11365,2221.37221,7.980447292,5149
11366,2263.769635,14.43104267,5819.333333
11367,1822.685984,13.68428993,3011.666667
11368,1358.637987,34.82061768,2527.666667
11369,1628.491206,52.48215485,3473
11370,1889.189505,31.72626114,4616.333333
11371,1776.170295,16.20275307,3557.333333
11372,1813.984776,29.62507439,4014.333333
11373,1091.86536,85.68584442,1916.666667
11374,1418.138111,30.74903297,2905.333333
11375,1552.737207,19.91222954,3257.666667
11376,1647.615459,53.21471786,3845.666667
11377,1485.785166,21.76014709,2916
11378,1531.267786,41.01148224,3218.666667
11379,1675.333354,28.69598007,3608.333333
11380,1710.084664,16.06763458,3401.666667
11381,2216.50608,9.978392601,4508.333333
11382,1799.654824,18.1004715,3686.666667
11383,1590.459103,28.28440285,3293.666667
11384,1507.412912,35.53770828,3384
11385,1346.239711,29.63990211,2448
11386,1515.531321,25.39462662,3233
11387,1581.950122,19.12841988,3280
11388,3432.278087,5.064428806,7342
11389,1619.19399,40.14663315,3321
11390,2023.359993,12.08927441,4699.666667
11391,2552.206356,8.537457466,6237.333333
11392,2494.165626,7.824578285,6169.333333
11393,2460.301233,3.950337648,4714.333333
11394,2034.5688,6.020924568,3267.333333
11395,1793.63031,7.946917057,2718.333333
11396,1446.148414,24.31977463,2742
11397,1639.822742,15.41353416,2713
11398,1397.692001,20.85621643,2501.666667
11399,1472.405729,33.81014252,2328.333333
11400,1616.165813,5.553617477,2563
11401,1696.976848,31.58181763,2909.666667
11402,1329.623033,45.72669983,2537.333333
11403,1180.691018,78.13409424,1951
11404,1220.382198,68.68804169,2499.333333
11405,1346.251395,32.2698822,2817
11406,1194.05434,68.90226746,2810.333333
11407,1749.082409,9.487187386,3351.333333
11408,1538.022309,19.05304146,2899.333333
11409,2024.562851,23.55758476,4337
11410,1168.27621,68.11637115,2920.666667
11411,1433.132791,34.42391205,3170
11412,1388.284908,43.61743546,2839.666667
11413,1332.566483,35.81818008,2883
11414,1219.128358,47.28568268,2503.333333
11415,1311.454509,34.14452744,2647
11416,1532.107481,38.84547043,3128.666667
11417,2238.304799,18.0974369,4782
11418,1173.075564,72.19265747,2248.333333
11419,1280.676128,32.02060318,2809
11420,1752.971018,29.564888,3648
11421,1463.203581,22.69875717,2842
11422,1393.132825,17.37558746,2923.666667
11423,1557.165724,30.80330849,3276
11424,1607.619599,13.35681248,3027.666667
11425,1935.72417,26.33997154,4688
11426,2026.619136,23.76864433,4655.333333
11427,1455.269965,33.25410843,2973.333333
11428,1263.268908,39.05420685,2496.666667
11429,2089.162353,11.17817593,5046
11430,1299.255951,76.50731659,2458.333333
11431,1499.71384,60.8049736,3042
11432,1431.300149,77.99306488,2896
11433,1491.714162,16.55121613,2699
11434,1417.298842,61.68754959,2532.666667
11435,1271.553384,97.17848969,2379.666667
11436,989.7949644,354.4758606,1275
11437,1872.129816,74.12962341,4727.666667
11438,3379.316818,5.086202621,6587.666667
11439,1667.7758,184.5462799,4058.333333
11440,2500.724382,23.97847748,6342.333333
11441,2875.410665,11.53165722,6573.333333
11442,2713.470368,10.40354729,6126.333333
11443,2399.489477,16.76698494,5814
11444,2624.899532,11.75666332,5818.666667
11445,2323.391129,17.45416641,5620.666667
11446,1255.073408,257.7512817,2081
11447,1962.543603,39.77104187,5091.666667
11448,1733.678843,24.01689148,4015.333333
11449,1214.531342,367.5018005,1682.666667
11450,1181.106824,441.197998,1540.666667
11451,2207.304722,70.61775208,6004.666667
11452,2038.09025,64.05055237,5849.333333
11453,1373.723195,106.6011963,2460
11454,2448.670313,14.23566818,6002
11455,2187.385865,18.35688972,5766
11456,1838.338954,39.59989929,4550
11457,1112.844832,369.1680298,1547.666667
11458,3188.643825,4.739349842,6633
11459,1127.538897,549.6306152,1243
11460,1987.596753,25.74667931,4944
11461,1534.71059,98.29183197,4221.666667
11462,2600.959929,14.83936882,6099.333333
11463,3245.396157,4.759588718,6512.333333
11464,2659.775333,7.131510258,5442
11465,2295.27398,11.09917259,4906.333333
11466,1721.435179,45.97402191,3541.666667
11467,1836.622475,30.31228638,3891.666667
11468,2749.839661,5.039822102,5955.333333
11469,2337.529042,13.99535656,5642.666667
11470,1571.977638,42.96411896,3114.666667
11471,2360.551276,15.5141449,5833.333333
11472,1629.139317,64.78414917,3879.333333
11473,1193.044176,168.8526764,1722.333333
11474,980.0801799,222.1455231,1602.333333
11475,1923.18644,18.99056244,4609.333333
11476,2722.859354,10.55282116,6448
11477,2370.595136,11.25587654,5667.666667
11478,1871.890863,21.99429512,5057.666667
11479,1709.292234,21.93434525,3411
11480,2160.286933,18.96310043,5527.666667
11481,2193.864546,15.79691124,5631.333333
11482,2122.659867,13.97856712,5688
11483,1086.112371,111.4637146,2032.666667
11484,1780.94731,31.46262932,3936.666667
11485,1369.294762,76.53730774,2534
11486,1152.251092,75.36919403,2261.666667
11487,1092.102728,364.9681396,1373.666667
11488,1930.360504,19.77312279,4686.333333
11489,1108.731053,430.9040222,1362
11490,1515.137578,151.5263367,3291
11491,2335.42964,21.85590553,5773.666667
11492,1746.781863,54.93909454,4238
11493,1283.561206,170.7607727,1925.666667
11494,2974.190938,1.284836173,5050.333333
11495,1121.072085,314.512085,1916
11496,2358.874032,20.76304817,5728.666667
11497,2820.517301,8.435946465,6341.333333
11498,1258.415351,117.0521469,2201.666667
11499,2204.348866,23.75071907,5381.333333
11500,1346.706639,92.53541565,2425.666667
11501,1410.022121,119.7247009,2441.666667
11502,963.6850246,690.3041992,1259
11503,825.5951494,1352.187378,1114
11504,1019.47587,184.2937775,1612
11505,934.4746935,204.4243622,1483.333333
11506,918.3208969,998.586792,1211.333333
11507,1970.541689,31.32140541,5121
11508,1247.89148,106.4796982,2441.333333
11509,2292.585571,11.64290047,5215
11510,1177.571777,66.6297226,2602
11511,1547.988375,77.08126068,3519
11512,2426.047701,19.45611763,5795.333333
11513,3039.52739,10.20892334,6778.666667
11514,1910.991172,70.28277588,5363.666667
11515,3237.407951,7.762854099,6571
11516,2328.959945,41.51454544,5878.666667
11517,2741.378499,14.98374081,6147.333333
11518,2153.614624,11.89105511,4507.333333
11519,3330.148955,7.084878922,7130.333333
11520,1926.604178,37.86632919,4756
11521,1907.718792,41.36559677,4763
11522,1457.259504,126.7520065,3109.333333
11523,2248.617259,17.60612488,5944
11524,2168.521768,21.07648277,5168
11525,2094.374966,24.20159721,4819.333333
11526,2508.733198,19.06728363,5919.666667
11527,1194.823773,89.27122498,2266
11528,1747.249981,117.4480972,4786.666667
11529,959.6068339,816.9816284,1391.333333
11530,2825.637346,19.31414413,6698
11531,3116.653326,7.818758011,6537
11532,2886.340475,13.46371555,6652.666667
11533,1754.282888,82.81707001,4312.333333
11534,2445.112341,22.47349739,6016.333333
11535,1331.853219,194.6009827,2006
11536,2921.71638,10.52346516,6517
11537,2955.703538,15.63665962,6663
11538,1075.885512,439.9641113,1404.333333
11539,1477.622023,115.9880295,3214.333333
11540,1409.947424,106.7232666,2542.333333
11541,1467.364504,125.0249863,3758
11542,1574.224852,91.02135468,3978.333333
11543,1507.931627,98.69728851,3671.333333
11544,1757.959932,52.92496109,4882.666667
11545,1724.596656,43.14919281,3985.333333
11546,1621.883368,40.16573715,3886.333333
11547,1186.254113,146.0794678,2061.333333
11548,1861.534866,41.69125748,4660.333333
11549,1716.050227,60.94850159,4427.666667
11550,2423.217289,10.18265343,5675.333333
11551,1918.167645,35.24238586,4597.666667
11552,2876.039538,4.46860075,6010
11553,1138.039499,299.302063,1506
11554,1196.126924,241.1336823,1653.333333
11555,1898.601328,37.31673813,5173.333333
11556,1593.445347,71.59541321,3759.666667
11557,1211.327514,300.3195801,1570.333333
11558,1889.187715,39.92189407,4854.666667
11559,2051.360433,68.0539093,5557.666667
11560,2331.898749,36.72204208,5845.666667
11561,1257.534389,288.1237183,1402.333333
11562,2130.43806,33.68837738,6019.666667
11563,1367.970825,116.0077515,3025.666667
11564,2418.278799,18.4232769,5908.666667
11565,1960.370876,26.73899269,5104.333333
11566,1972.27442,23.3262558,4492
11567,1916.659826,51.35037994,4750.333333
11568,2065.535985,40.86546707,5502
11569,2154.738182,24.04532814,5429.666667
11570,2690.423582,11.94690132,5964
11571,1089.121963,227.2818909,1762
11572,2014.470056,11.04143047,4311.333333
11573,1320.233549,72.13777161,3236.333333
11574,1158.019222,255.614212,1672.333333
11575,2377.626057,7.29268837,4715.666667
11576,1358.797487,110.7110977,2393
11577,1654.753591,38.4168129,3756
11578,1161.370095,182.5860291,1700
11579,1492.215897,75.7527771,3607.333333
11580,2081.353434,22.29417801,4915.333333
11581,1436.382997,58.95565414,3472.333333
11582,1460.25566,111.2078857,3885.333333
11583,2013.886256,27.21333504,5038
11584,2509.119969,12.56962967,5938
11585,1179.000403,299.940155,1749.333333
11586,2072.566468,54.3271637,5351.333333
11587,3982.603851,1.775396347,6843.666667
11588,2658.235189,10.80044937,5985
11589,1381.588483,157.4344025,3348.666667
11590,1516.827893,71.12993622,3336
11591,2675.349379,9.71070385,5972
11592,2589.083209,13.87602806,6104
11593,1250.901461,292.9543762,1883.666667
11594,1057.306089,223.7625732,1324.666667
11595,1390.942109,172.3098297,2428.666667
11596,864.8217818,1464.838013,1194.666667
11597,2954.791373,12.60683727,6644.333333
11598,3407.426207,4.611991405,6569.666667
11599,2234.767653,26.05749702,5966
11600,1002.351623,376.7397156,1569.333333
11601,1017.841019,336.0194702,1591.666667
11602,2607.873675,17.88882065,6234.666667
11603,1337.079838,126.4775009,2210.333333
11604,848.5673594,747.322876,1088.333333
11605,882.0176099,808.5552979,1158.333333
11606,1031.174383,318.8172913,1663
11607,1384.543454,147.2188263,2599.333333
11608,1745.425344,32.50509262,4079.333333
11609,3139.663687,3.904169321,6308.666667
11610,2571.219875,11.47778988,5581.333333
11611,1368.637835,341.6164246,3261
11612,2140.886439,30.82220459,5496.333333
11613,2560.979212,8.617975235,6043
11614,2028.081401,45.11365128,5226
11615,2727.241339,11.5142889,6214.666667
11616,1354.932493,165.690033,2055
11617,1384.974347,130.223587,2192.666667
11618,1922.106426,43.60398102,5103.666667
11619,2500.554183,14.43435001,5837
11620,1303.979846,140.9183197,2373.333333
11621,1299.083288,218.4033051,2112.666667
11622,1852.470559,24.89153481,4229.333333
11623,1747.792761,44.05223465,4286.666667
11624,2903.522549,7.747629166,6528
11625,2294.10249,34.15390015,6329
11626,2013.444739,54.89293671,5942.333333
11627,1386.471251,101.2580261,2981.333333
11628,1055.32102,196.1800079,1701.333333
11629,1958.757025,32.50240326,5084.666667
11630,1351.472104,127.008812,2983.666667
11631,1555.743498,63.01599121,3501.666667
11632,1396.620945,53.80049515,2744
11633,1352.307407,101.3117065,3063.666667
11634,1460.280241,60.99753952,3151.666667
11635,1260.610395,105.552536,2339
11636,1195.120068,118.8386383,2109.666667
11637,2920.438548,10.89390659,6267.333333
11638,2366.52533,17.2104187,5999.333333
11639,1500.574753,75.6792984,3404
11640,976.9087975,239.4602509,1780.666667
11641,2407.055855,14.21546841,5822
11642,1605.94249,71.62683868,3797.333333
11643,1072.659695,230.8326569,1625.666667
11644,1186.627132,96.45271301,2345
11645,2242.568106,19.73451805,5028.666667
11646,1114.689578,736.5588379,1575.333333
11647,2829.680916,15.78826141,6483
11648,1924.896412,71.10507202,5116.333333
11649,2597.811034,23.47752953,6603
11650,1559.432672,116.1498718,3687
11651,2034.987602,20.88050842,5878.666667
11652,1622.186866,116.1650085,4233
11653,1891.54035,54.99760056,4773
11654,1662.88315,71.26493835,3963
11655,2304.267778,18.85122299,5605.333333
11656,2397.210612,18.8116951,5839.333333
11657,2964.887409,8.275094986,6516.666667
11658,1452.341445,174.4903412,2178.333333
11659,1888.307273,88.41697693,4955
11660,2373.698527,8.615293503,5016.333333
11661,1735.758362,56.72047043,4090.666667
11662,1547.928226,130.9216003,4087
11663,1722.129495,77.21003723,4801.333333
11664,1402.058715,115.6865005,2422.666667
11665,1725.858698,82.82289124,4716.333333
11666,2276.995412,23.04365921,5743
11667,1239.053816,161.8862762,1982.333333
11668,2431.876862,18.50487328,6088.666667
11669,2617.027731,13.69004822,6202.666667
11670,1721.855151,76.33374786,4767
11671,3148.69703,4.196101665,6533
11672,2981.573596,12.19543266,6700.666667
11673,3241.530391,8.367034912,6767
11674,2014.290108,41.36351395,5219
11675,1394.325301,146.6371002,2260.333333
11676,2984.125998,14.33910942,7035
11677,2219.061064,20.1289978,5485.666667
11678,1415.43198,184.1316376,2889.666667
11679,1910.051878,63.65005875,5305
11680,2122.66805,45.98293686,5817.666667
11681,1286.156168,84.70051575,2649
11682,2641.513262,15.42240906,6046.666667
11683,1726.18332,44.0417366,4328.333333
11684,1281.859403,102.4664383,2743.666667
11685,1357.433252,115.5793228,3028.666667
11686,1660.938994,38.65363312,3955.666667
11687,849.7750381,496.9198303,1116
11688,1299.425518,146.9589386,2413.333333
11689,1750.849109,48.72502899,4173
11690,1307.130967,139.8960114,2359
11691,1506.584235,107.791069,3648.333333
11692,793.6425818,3006.308105,1096.666667
11693,2602.223293,20.67150688,6423
11694,1235.391392,301.4725647,1704
11695,2362.161368,20.16363907,6158.666667
11696,1401.404399,151.7520752,2704.333333
11697,2461.929885,27.07940674,6044
11698,3647.601445,6.655791759,7057.666667
11699,1329.42265,267.0475159,1636.333333
11700,2341.08125,23.49562073,5944.666667
11701,1288.86407,171.1796112,2451.333333
11702,1019.096688,306.4825439,1423
11703,1133.394158,220.5224609,1589.333333
11704,2010.30482,55.77586365,5736.333333
11705,1229.978777,428.3383484,1622
11706,1098.419867,461.2809448,1608.333333
11707,1208.716059,234.0340118,1696
11708,1040.526576,493.6967773,1561
11709,1039.991851,346.1855774,1614.666667
11710,2247.385128,26.99273682,5781.666667
11711,1278.329581,161.3546906,2116.666667
11712,1203.904784,221.6010895,1583.333333
11713,1393.098905,144.5215149,2156.333333
11714,1020.749132,270.4042358,1703.666667
11715,1021.991588,242.084671,1640.666667
11716,1734.04429,94.28572845,4779.333333
11717,2570.428375,17.59728622,6234.333333
11718,2548.028768,19.79571152,6294
11719,2055.860134,43.92566681,5949.666667
11720,1649.515543,40.20492172,3554.666667
11721,1221.70479,179.8907776,1819.666667
11722,1274.761948,248.1809845,2015.333333
11723,1256.345579,166.0810852,2308.666667
11724,1680.377173,41.09486008,3991.666667
11725,1594.855535,44.87404633,3747.333333
11726,1776.571148,109.7593613,4689.666667
11727,2490.10082,26.35840225,6048.666667
11728,1031.238966,416.5488586,1199.666667
11729,1037.320922,371.6569824,1518.666667
11730,2211.325558,10.20363808,4754.666667
11731,1396.755837,151.9349518,2490
11732,2518.602327,33.68190765,6384.666667
11733,2394.565134,40.40673447,6228.333333
11734,3586.416269,5.159933567,7246
11735,3588.472999,3.048501253,6855.666667
11736,2126.293478,15.5650034,5109.666667
11737,3054.445122,7.925659657,6613
11738,2758.71222,13.21622086,6299
11739,1495.328492,59.86810684,3096
11740,1583.85383,74.14214325,3364.666667
11741,1114.9779,308.4044495,1663.333333
11742,1989.885495,50.79656601,5749.333333
11743,1710.486834,64.35079193,4164.666667
11744,3509.31961,1.492099047,6331.666667
11745,2015.012099,29.61340714,4760.333333
11746,2378.31347,20.24523544,5747.666667
11747,2222.578733,23.07233429,5536.666667
11748,2642.532015,9.350511551,6255
11749,2683.706729,10.73092842,6292.666667
11750,2522.831544,14.22832203,6121
11751,2078.707573,33.8653717,5338.333333
11752,2999.987082,6.433398247,6424.666667
11753,2374.516422,8.137890816,5168
11754,2294.737688,24.13004684,5517
11755,2806.195558,10.38696861,6261.333333
11756,1446.043927,96.96658325,2396.333333
11757,1171.230708,226.5947876,1734.666667
11758,1192.517993,224.4619141,1806
11759,1094.781714,268.3706665,1621.333333
11760,3652.741844,1.898306608,6552
11761,2852.031704,11.916502,6473
11762,2487.523715,17.43249321,6313.333333
11763,3003.816744,7.962533951,6791
11764,2619.635663,5.424612522,5768
11765,1986.376299,14.35125542,4200.333333
11766,1638.190286,19.16500664,3047
11767,2234.206537,10.54569244,5072.666667
11768,1462.400927,32.25699997,2717.333333
11769,1634.347219,26.44665337,3390
11770,1834.352397,10.19429111,3905
11771,1620.519,28.33519745,3235.666667
11772,2631.890669,8.29591465,6099
11773,2045.210649,8.254389763,4387
11774,1849.397083,14.49516869,3675
11775,2885.024793,5.342947006,6313
11776,1831.521201,23.38120461,3544
11777,2042.03113,21.32149696,4944.666667
11778,2843.648057,6.135579586,6607.333333
11779,900.9910511,280.5647278,1241.666667
11780,1675.185193,62.92092133,3887.333333
11781,2205.069485,15.01828384,5561
11782,1087.44133,301.0129089,1468.666667
11783,1912.175216,31.82707214,5132.666667
11784,1956.856027,30.62529373,5093.666667
11785,1953.893334,28.17714882,5083.333333
11786,979.9078032,285.4680176,1380.666667
11787,1087.688639,189.9277649,2041
11788,1624.239463,72.42140198,4540.666667
11789,1411.627344,103.5539932,3183
11790,1828.554105,35.89400864,4475
11791,1364.823603,220.1945343,2485.666667
11792,1154.275344,313.9489441,1711.666667
11793,1492.687782,136.9393768,3974.333333
11794,1162.958305,182.0813446,2209.333333
11795,2255.877952,23.61038208,5610.333333
11796,1375.468069,355.4226074,1790.666667
11797,2312.501754,30.92755699,5846
11798,1144.581322,304.8130188,1873
11799,3371.923151,5.931897163,6698.666667
11800,1986.543493,45.74114609,5401
11801,1115.276111,245.428833,1652.333333
11802,1631.761194,34.19938278,3761.666667
11803,851.3289938,2368.871826,822.6666667
11804,1182.393151,380.14151,1482.666667
11805,1704.812526,79.62034607,4358.666667
11806,1737.393884,54.32863235,4666
11807,1431.375471,159.0014038,3223
11808,1372.642264,133.8491821,2377.333333
11809,2249.049911,26.81023026,5848.666667
11810,1722.647826,80.0269165,4506.666667
11811,1085.089972,91.50759888,1988.666667
11812,1162.978072,192.552948,1925.333333
11813,1628.023415,49.96512985,4121.333333
11814,2186.253343,3.408394098,3763.666667
11815,1760.119807,7.213566303,3152
11816,1643.197536,12.16387844,3018.333333
11817,1924.421896,8.536062241,3401.333333
11818,2156.886593,15.9671669,5291
11819,2085.959523,31.55248451,5724.333333
11820,2233.94734,16.7951622,5788
11821,1185.534533,120.6096649,2346
11822,1772.379917,44.39918137,4639
11823,1620.312295,84.49488068,3910.333333
11824,3050.443732,4.048989296,6175.333333
11825,1063.689552,323.4776611,1655.666667
11826,1030.702817,291.9979858,1589
11827,1113.070337,225.337204,1579.666667
11828,1743.120744,45.92280197,4396.333333
11829,1160.928642,272.8885803,1739
11830,3187.565398,7.537819386,6611
11831,3191.027095,7.578779697,6772.333333
11832,2008.529455,17.28442574,4348.666667
11833,1408.077569,189.3488922,2384.333333
11834,1677.859196,89.27085876,4148
11835,1729.784267,123.3242722,4515
11836,2756.703384,15.14673901,6347.333333
11837,2655.118253,14.69089508,6067.333333
11838,991.2399261,570.4040527,1314.333333
11839,1023.191097,529.3213501,1413.333333
11840,2126.525174,27.59073067,5256
11841,1087.272296,528.1271362,1303.666667
11842,1259.942071,187.1329041,2131.333333
11843,3141.846253,5.6607728,6186
11844,1838.181323,30.31193733,4364
11845,1944.35695,21.58400726,4541
11846,1982.088525,13.14255047,4667.666667
11847,1944.104997,40.36177826,4869.333333
11848,3100.796116,3.569561481,5907.333333
11849,1833.927715,45.62828064,4373.333333
11850,1269.241988,167.5802765,2721
11851,2017.125844,18.29941559,4635
11852,1532.203522,42.6463356,3260
11853,2036.276561,18.97162437,5197.333333
11854,2308.682506,12.38810444,5723
11855,2434.679628,12.55074024,5959.666667
11856,2205.144275,16.1127491,5613
11857,2242.14986,13.74012566,5602.333333
11858,1555.084379,35.70912552,2849
11859,1997.488204,25.66773605,5269.333333
11860,1955.03316,28.7528801,5326
11861,1761.4869,26.32852173,3658
11862,2495.962245,11.86289501,5983.666667
11863,1719.372641,38.78110123,3638.666667
11864,2062.489953,20.25744247,4759
11865,2440.438011,13.78905678,6148.333333
11866,1511.801171,52.83877563,3643.666667
11867,1391.463065,88.53692627,2906.666667
11868,2580.1959,10.25494099,6053
11869,1077.566049,219.4307251,1816.333333
11870,1710.58782,29.83335876,3615.333333
11871,1149.53869,355.8703308,1550.666667
11872,1496.794621,267.9544373,3119
11873,2671.982219,16.91939545,6302.333333
11874,1612.774294,114.0517578,3730.666667
11875,2830.659653,11.17824268,6363.666667
11876,1100.435115,207.2469788,1460.666667
11877,2340.77172,27.93528557,5879.666667
11878,3221.546098,6.481607437,6674.333333
11879,2432.618192,28.81092072,6342
11880,2521.562729,21.00338745,6184.333333
11881,1900.761943,51.30561829,5223
11882,1412.891921,150.0621033,2207.333333
11883,2337.54148,11.95037746,5051
11884,2025.607577,52.42133713,5529.666667
11885,1738.859418,52.8280983,4168.333333
11886,1778.039431,25.71185684,3861.666667
11887,1469.539655,93.65516663,3115.333333
11888,1723.645667,63.73371124,4420
11889,3041.747509,5.669542313,6361
11890,1769.592277,58.32718277,4367
11891,1809.398046,54.3564415,4527.666667
11892,3114.197445,7.35008812,6869.333333
11893,1589.260176,93.64704895,3808.666667
11894,2160.029912,26.20115662,5610.333333
11895,2053.982687,37.49241638,5538.333333
11896,3321.644823,7.826243401,7103
11897,2045.556703,30.80992889,5185.666667
11898,2167.25489,36.91463089,5755
11899,1701.291096,77.60597992,4607
11900,2751.953215,13.98796844,6294.666667
11901,1873.04685,67.09069824,5196.333333
11902,2506.520477,7.647356033,4608
11903,2359.805077,36.66514587,5962.333333
11904,2391.424512,19.07818413,5776.666667
11905,2598.011803,5.419197559,5349.333333
11906,1007.900814,454.8468628,1556.666667
11907,1068.3035,786.6347046,1441
11908,1242.054843,284.7758789,1634.666667
11909,2628.470621,16.74784851,6418
11910,1188.223875,272.9407959,1736.333333
11911,2493.238549,17.70186043,5948.333333
11912,3266.692935,6.735498905,6558.666667
11913,1452.773419,146.9720306,2603
11914,1815.079988,64.80789948,4705.333333
11915,1570.474399,54.83570099,3675.666667
11916,2606.878997,25.14427185,6561
11917,1297.99347,252.5645142,1918.666667
11918,1094.803613,454.8652954,1591
11919,2590.52603,24.91144753,6824
11920,3037.783306,9.333417892,6797.666667
11921,1904.113875,93.67897034,5222
11922,2376.475527,19.99259186,5629.666667
11923,3350.574655,5.312023163,7434.333333
11924,3062.985008,7.637913227,7069.666667
11925,2000.364017,17.36689758,4539.333333
11926,2416.074668,11.92586517,5745.666667
11927,2157.023196,18.06854057,5129.333333
11928,2031.144075,17.14319801,4362.333333
11929,1716.549417,30.66877174,3557
11930,2321.300336,13.82013512,5794.333333
11931,2114.879815,15.62014389,5394
11932,2273.82813,11.38992023,5651.666667
11933,1662.03956,12.99157047,3116.666667
11934,1384.186272,21.10296249,2494.333333
11935,1121.525096,104.9922333,1919
11936,1990.05895,18.71480179,4511.666667
11937,2340.068982,9.267332077,5391.666667
11938,2055.39204,13.01450443,4836
11939,2195.327717,2.663709641,4007.333333
11940,3348.456562,0.039839253,4475
11941,3315.62079,0.033157621,4409.333333
11942,3317.51263,0.034096811,4337.666667
11943,3751.758304,0.046062529,5380
11944,0,,0
11945,0,,0
11946,1139.357942,87.74777222,1908.333333
11947,2384.591565,10.73983669,5741.333333
11948,2295.163601,10.24545765,5272.333333
11949,1562.11959,46.0558548,3286
11950,2288.596462,11.50796223,5599.333333
11951,2593.299836,7.110616207,5888.333333
11952,2624.876849,5.983810902,6029
11953,1775.04386,26.89009094,3658.666667
11954,1457.427195,23.17698097,2561
11955,2770.542874,4.225473881,5866.333333
11956,1436.828961,37.35728836,2585.666667
11957,1939.411317,13.5179472,4310.333333
11958,1718.733849,11.85622406,3170.333333
11959,2176.1902,14.39790726,5359.333333
11960,1602.761261,30.84487343,3347
11961,2477.513203,11.34957981,5728.333333
11962,2984.132285,3.586339474,6140.666667
11963,2236.733208,15.91612816,5457.333333
11964,2474.811935,9.872659683,6086.666667
11965,1849.57848,21.80954361,4217.666667
11966,2908.532025,4.30594492,6232
11967,2316.168949,6.76625967,5325.333333
11968,2427.879778,8.773546219,5620
11969,2805.225665,6.437443256,6211.333333
11970,2188.769266,14.64783573,5464.333333
11971,1931.145059,17.99489784,3862
11972,2941.358801,4.414095402,6420
11973,2864.296845,4.248703957,6176
11974,2024.882135,17.26686096,4564.333333
11975,1288.516069,68.25800323,3010.666667
11976,2726.406441,0.583942711,4122.333333
11977,1461.059097,48.06589127,3315.666667
11978,1095.328245,132.8632202,2137.333333
11979,1987.326775,19.63475227,4174.666667
11980,2775.861305,13.27342606,6200.333333
11981,1502.439127,36.31615448,2840
11982,2919.984567,14.34620762,7081
11983,2810.391398,22.70187569,6925.666667
11984,2904.205626,11.64167595,6824
11985,3225.840183,10.85577774,7728.333333
11986,2349.170167,22.85007095,5414.666667
11987,3349.559295,2.98593545,6561.666667
11988,1791.573432,61.84758377,4029.666667
11989,1180.935671,69.82421112,2408.333333
11990,2385.20665,14.12603855,5359
11991,3025.851436,8.787626266,7270
11992,1514.29469,51.14587021,2664.666667
11993,2573.153612,7.722331047,5792
11994,1385.813898,105.8738632,2451.666667
11995,2891.412928,10.26994705,6710.333333
11996,1992.403768,21.30706787,4856.333333
11997,2058.802758,57.35115051,5378.333333
11998,2068.826705,47.68070221,5451.666667
11999,1604.350901,152.3093719,3705.666667
12000,2546.420668,26.87716484,5918.666667
12001,2478.195122,22.966959,6075.333333
12002,2522.080065,27.4060421,5644.333333
12003,2033.127892,44.19814301,5050.666667
12004,1951.905927,14.96181393,3914.333333
12005,2778.66991,8.370445251,5995.666667
12006,1961.820496,15.34847546,3871
12007,2012.511487,12.38057232,4781
12008,3351.742862,5.367976189,7391.333333
12009,2669.18668,10.39447784,5720.666667
12010,3146.389107,8.292632103,7155
12011,3226.75072,7.495534897,7344
12012,2864.928291,11.83697987,7123.333333
12013,2966.24626,11.12410259,6930.333333
12014,2974.644048,9.569608688,6709
12015,2367.310852,22.76054955,5738.333333
12016,2015.740665,26.7790699,4315.333333
12017,2540.332157,15.965518,5520.333333
12018,3130.684933,6.51531744,6321.333333
12019,2365.925936,25.63176155,5827.666667
12020,1385.30207,102.255188,2321
12021,2226.46489,23.56781578,5231.333333
12022,2935.75654,4.518684387,5514.333333
12023,2918.630351,14.41372395,6053.666667
12024,2770.088506,6.338970184,5453.666667
12025,2095.096767,46.83430481,5217.333333
12026,1778.361763,98.16590118,4035.666667
12027,2821.562419,13.94832325,6932
12028,2565.78903,8.342327118,5421.333333
12029,3815.784554,4.23229599,7705
12030,2538.312755,23.09991837,6564.666667
12031,3534.672414,2.41435647,6828.666667
12032,3288.719205,3.972472191,6954.666667
12033,3211.663557,11.33973408,7517.666667
12034,2839.238954,9.779341698,6845
12035,2439.555792,20.15354729,6107
12036,2574.324836,13.09169674,5773
12037,1741.632521,31.85433578,3204
12038,2605.540027,10.796628,6160
12039,4009.821248,3.300647736,7330
