,Spectral Centroid,Band Energy Ratio,Spectral Rolloff
7554,1844.399706,51.521038,2885.333333
7555,1898.370415,95.806046,2892.333333
7556,1961.326508,99.244415,4792.333333
7557,1598.772759,85.650955,2439.0
7558,1165.50152,182.93942,2299.333333
7559,1350.015387,75.043304,1770.0
7560,2363.87878,55.76232,2216.666667
7561,1640.6137,51.93591,2087.333333
7562,1925.040621,62.6194,1860.333333
7563,1736.161309,209.91595,2149.666667
7564,1773.842812,97.10274,1544.0
7565,1974.869582,81.62357,1663.0
7566,2195.242579,36.241825,1649.0
7567,1975.288318,72.37371,1880.0
7568,2025.27617,41.65894,1577.0
7569,1516.661586,71.27297,2182.333333
7570,1607.749537,212.07307,2806.333333
7571,1609.636294,67.53121,1987.333333
7572,1815.781996,156.26419,2639.0
7573,1779.133127,48.23752,2198.333333
7574,1158.907082,124.32123,2374.666667
7575,1993.004668,106.95883,3982.666667
7576,1251.993655,162.63017,3713.666667
7577,1151.142204,47.473663,2030.0
7578,2110.507594,71.06305,3523.333333
7579,1909.903748,90.44656,3404.666667
7580,1642.98535,106.12386,1764.0
7581,1596.098389,38.78344,2693.666667
7582,1629.033559,65.584564,2889.333333
7583,1141.611272,38.373024,3923.0
7584,1418.306939,65.161575,1601.666667
7585,1962.535618,77.60329,2812.0
7586,1985.994615,205.78917,1789.666667
7587,1716.032942,111.59223,1781.666667
7588,1933.186253,53.803696,5348.0
7589,1572.884751,54.702766,3772.0
7590,1162.628755,124.27638,2252.333333
7591,1364.315922,46.91674,2098.666667
7592,1391.16175,75.010826,2001.333333
7593,1404.06683,83.95996,1949.333333
7594,1847.599232,37.799618,3032.333333
7595,1340.990391,142.46779,2835.333333
7596,2008.573455,88.12098,1880.0
7597,1720.420805,104.7954,1865.0
7598,1280.428794,154.13951,2089.0
7599,1918.444489,68.10407,2046.0
7600,2211.592696,121.68477,1930.333333
7601,1550.537516,58.57324,2574.666667
7602,2029.098027,55.542645,1913.0
7603,1263.257584,79.703476,2497.666667
7604,2172.117882,62.9074,2476.0
7605,1431.215357,94.93435,3787.666667
7606,1336.68046,123.8939,1896.333333
7607,1379.041528,135.13815,3100.333333
7608,1470.374721,207.43108,1843.0
7609,1651.924433,76.30059,2148.0
7610,1453.383196,90.68932,1638.0
7611,1405.63374,242.27815,1622.666667
7612,1334.464868,52.43475,2014.0
7613,1249.754965,114.89233,1784.0
7614,1654.413213,132.07605,2448.0
7615,1596.210437,115.17037,2310.0
7616,1264.437451,47.29598,1465.666667
7617,1132.63719,44.23891,2065.666667
7618,1519.815231,78.08126,2562.0
7619,1689.346678,92.52415,1854.666667
7620,1645.912521,122.35555,1339.333333
7621,2180.860708,46.405598,4251.0
7622,1833.153891,75.86807,5100.0
7623,1756.313856,155.08705,2012.0
7624,1834.556644,29.40064,2577.666667
7625,2060.972023,83.75134,2086.0
7626,1637.770925,48.24761,2626.0
7627,2024.001712,53.64663,3663.333333
7628,1912.821307,91.4713,2050.333333
7629,1548.97301,56.94362,2943.0
7630,1713.948507,106.643906,2556.0
7631,1668.724229,42.66434,4341.666667
7632,1694.858514,29.955088,2558.333333
7633,1161.347174,52.656517,1389.0
7634,1639.021828,171.69647,1801.0
7635,1568.246682,85.465416,1775.0
7636,1143.440442,306.12857,1739.666667
7637,1220.755861,113.0289,2028.666667
7638,1709.628306,172.8047,2183.666667
7639,1826.696126,296.08896,2284.333333
7640,1879.373021,78.017555,1389.0
7641,1696.950654,90.31507,1722.666667
7642,1789.60334,193.69122,1999.666667
7643,1509.465713,108.865005,2376.333333
7644,1162.925764,149.05423,1578.0
7645,2010.544623,98.85436,1736.0
7646,1374.264025,58.03506,2731.666667
7647,1339.980541,97.24087,1811.666667
7648,1255.149785,68.193275,1867.0
7649,1225.160737,138.24179,2248.666667
7650,1109.232573,164.9473,1692.333333
7651,1167.691573,73.738396,1818.333333
7652,1823.775102,110.117516,1905.0
7653,1859.798128,96.15429,2597.666667
7654,1992.223686,104.33939,2363.333333
7655,2499.696783,836.0355,2914.666667
7656,1197.145912,80.79711,1601.0
7657,1854.246894,38.160564,1826.0
7658,1161.711553,265.54248,2076.666667
7659,1720.952215,142.07544,2243.333333
7660,1324.24787,256.7969,3279.666667
7661,2050.043963,487.96713,1957.666667
7662,1327.796303,125.86125,3704.666667
7663,1702.50248,205.60838,1902.333333
7664,2194.369489,76.053474,2578.666667
7665,1833.686148,59.662094,3474.666667
7666,2461.704475,95.111145,1824.333333
7667,1217.106183,166.55896,2078.333333
7668,1431.403058,135.14452,1979.333333
7669,1527.733651,57.794636,2143.333333
7670,1958.743381,145.58296,2672.333333
7671,1918.068322,85.59004,4514.333333
7672,1952.986136,119.82103,1845.666667
7673,1410.266958,142.8254,1778.0
7674,2144.877364,102.75468,2490.0
7675,1668.248342,180.21643,1893.333333
7676,1201.476022,278.8992,1835.333333
7677,1856.992124,557.12744,1676.666667
7678,1145.568534,188.20326,2381.0
7679,1210.154122,252.8583,2170.0
7680,1728.741153,98.23413,2354.666667
7681,2253.788271,64.11372,3253.333333
7682,1559.271941,56.980732,4403.333333
7683,1517.62664,72.32257,2175.666667
7684,1694.624647,108.85905,1714.0
7685,2279.452188,51.061188,2281.0
7686,1626.22585,108.266754,2537.666667
7687,1534.841727,44.888187,1542.666667
7688,2328.05455,126.542496,5181.0
7689,925.6750796,91.74445,3743.666667
7690,1529.229764,392.33908,1528.666667
7691,2151.848814,211.02713,2590.666667
7692,1672.045485,104.610344,1810.0
7693,2182.49224,77.483536,2958.333333
7694,1384.920821,47.621117,2404.333333
7695,1642.432704,90.33427,1870.0
7696,1810.869496,25.473385,1679.333333
7697,1935.666243,98.06034,2154.333333
7698,1742.383285,46.232857,1736.333333
7699,1884.574721,68.9566,2808.333333
7700,1421.624649,350.49792,1818.0
7701,2520.569699,214.81282,2837.0
7702,1806.889248,98.74503,2026.666667
7703,1227.280216,46.06442,1564.0
7704,1508.531714,218.64058,2095.333333
7705,1893.766586,59.174103,4381.0
7706,1098.955687,104.04841,1478.0
7707,1445.864523,293.63968,2345.666667
7708,1488.074545,66.18507,2061.333333
7709,1967.36424,61.51625,3920.0
7710,1265.953836,33.78811,1853.666667
7711,1073.395332,27.903477,2381.666667
7712,1984.074256,53.87069,3408.333333
7713,1828.900905,34.226105,2218.333333
7714,1038.882045,30.275997,2276.0
7715,1116.093947,61.89871,3224.666667
7716,1475.894485,86.94866,2049.0
7717,1975.072334,33.671215,2813.0
7718,1299.333841,18.167826,1649.333333
7719,1937.993099,35.507694,2743.666667
7720,1832.355608,31.002151,1888.0
7721,1462.967541,30.905384,2430.666667
7722,1863.962034,44.089012,2801.666667
7723,1443.3685,26.639559,4259.0
7724,1421.793611,53.512974,1996.666667
7725,2130.96426,47.522583,5867.0
7726,1829.228182,32.18458,2608.666667
7727,1558.191565,72.17569,2672.666667
7728,1247.078589,46.522102,3770.666667
7729,1363.581896,52.008675,2517.333333
7730,1134.161111,77.47443,2906.0
7731,1539.907836,43.823837,2365.0
7732,2001.980388,77.11008,1335.666667
7733,2283.299563,59.889065,3115.0
7734,1509.298356,56.95267,2000.0
7735,2105.662122,20.248825,1457.333333
7736,1684.427635,33.352425,2960.0
7737,1563.021228,50.73679,2098.0
7738,1124.509829,40.81582,2044.666667
7739,2071.229295,69.25782,2269.333333
7740,1884.769828,37.65703,1717.666667
7741,1831.25408,71.05677,1675.333333
7742,2478.75266,49.94999,1648.333333
7743,1977.655257,23.194725,1542.666667
7744,1830.178805,29.42089,1780.333333
7745,1934.410694,31.127195,3948.0
7746,1961.154181,66.315346,1678.666667
7747,1966.237393,45.63927,1844.666667
7748,1707.723749,42.107456,2486.666667
7749,1753.929292,32.322254,2485.666667
7750,1887.660981,56.665874,2823.333333
7751,1735.861828,54.406586,2044.666667
7752,1654.470977,45.844902,1886.0
7753,1722.30316,46.951397,4059.666667
7754,2055.103723,40.76331,2441.333333
7755,1891.872424,21.195229,2327.0
7756,1911.502112,45.722775,1717.0
7757,1847.770155,40.09158,1429.666667
7758,1849.295436,55.620937,2891.666667
7759,1419.322479,86.66603,2078.333333
7760,2285.247413,75.06259,1562.0
7761,2060.012963,46.804764,1943.333333
7762,1507.05674,46.36272,1955.666667
7763,1937.202377,40.522938,1975.0
7764,1696.912971,49.440086,4591.666667
7765,2683.0494,62.89338,5079.0
7766,1491.308517,61.07036,1875.0
7767,1677.03121,16.019487,1574.0
7768,1672.23389,33.787846,2548.333333
7769,1434.470419,55.023438,2548.333333
7770,1354.01933,100.29418,1760.0
7771,2005.346782,50.52719,5190.666667
7772,1863.766105,35.788586,2481.0
7773,1845.806113,44.616993,1671.333333
7774,1645.633213,57.108295,4349.333333
7775,1979.149983,30.737362,2256.0
7776,1146.498194,52.801235,2811.666667
7777,1488.09534,55.294456,2661.666667
7778,1927.709456,39.41315,2044.0
7779,2014.626095,54.530277,2754.0
7780,1909.884107,65.375656,3030.666667
7781,1620.950414,28.005762,1429.0
7782,2039.499957,30.656626,2492.333333
7783,1239.755976,49.824318,2994.0
7784,1720.260187,41.356895,1867.333333
7785,2039.672088,44.00513,2079.666667
7786,1611.355261,41.946262,1658.333333
7787,1816.402872,110.59504,1658.333333
7788,1013.81444,34.63118,1350.333333
7789,1365.610155,40.760563,3006.0
7790,2269.837902,31.671827,2556.333333
7791,1405.869829,45.066006,2215.333333
7792,1591.758361,75.62611,2296.333333
7793,1493.878727,43.018837,1681.333333
7794,2157.558789,43.345436,1838.333333
7795,1154.180286,31.797092,2557.0
7796,1656.00832,34.67117,2966.666667
7797,1131.243618,53.08367,3997.0
7798,965.1789259,50.246635,1193.666667
7799,1715.192263,34.721676,1750.0
7800,2279.810198,43.850033,3575.666667
7801,2172.422253,52.254665,2457.333333
7802,1827.656233,107.241104,1654.333333
7803,2235.774023,96.286415,1929.333333
7804,1489.377082,66.83438,2251.666667
7805,1499.118687,29.912899,1749.0
7806,1249.692183,31.262533,1373.333333
7807,1297.462846,94.662224,2162.666667
7808,1533.157314,50.506744,2142.333333
7809,1176.819751,37.66452,1994.666667
7810,1144.247486,46.56366,1239.666667
7811,2071.354418,35.67717,3478.0
7812,1246.424664,47.2614,3779.333333
7813,1708.371628,28.016937,2898.0
7814,1423.271624,61.596466,1714.333333
7815,1947.92413,41.9185,1816.0
7816,2122.553268,18.748846,1534.333333
7817,1296.126281,39.30262,1684.0
7818,1437.195937,24.192646,2215.0
7819,1310.973684,39.96838,2973.0
7820,1182.506602,12.263571,2492.666667
7821,1267.60841,44.979504,2249.333333
7822,1997.186377,29.308771,2019.666667
7823,1816.210139,57.650658,2203.0
7824,1519.742729,21.535902,1843.0
7825,1895.230938,33.746567,3284.0
7826,2092.706361,33.80636,1441.333333
7827,1932.895683,25.93549,1602.333333
7828,1763.237671,16.149006,3709.666667
7829,2193.604988,59.51058,2130.333333
7830,1238.650113,33.390945,2256.0
7831,1670.319029,42.20403,2655.333333
7832,2635.380313,33.47386,1598.0
7833,1703.482392,51.24901,1788.666667
7834,1995.527807,197.83797,1785.333333
7835,2191.467396,54.098797,2641.0
7836,1584.78354,27.025932,3062.0
7837,1534.588243,64.26029,4551.0
7838,1786.430247,21.697409,2419.0
7839,2054.256645,58.336327,1852.333333
7840,1817.960956,30.94149,2453.333333
7841,1538.544739,17.305914,1979.0
7842,1316.469043,18.995684,1574.666667
7843,1458.664486,20.9649,2587.666667
7844,1995.090343,28.886562,1685.333333
7845,2207.149727,54.434757,1719.0
7846,1634.792926,25.217058,2944.666667
7847,1974.181005,38.298473,1319.333333
7848,1792.11681,44.462303,2278.0
7849,1646.876278,23.354553,3887.666667
7850,1780.054351,11.981592,2741.333333
7851,1765.601187,42.7865,1572.0
7852,1267.710649,22.285925,1771.0
7853,1742.541858,20.54332,4201.666667
7854,1657.818888,36.61805,1659.666667
7855,2181.278327,17.065744,1856.666667
7856,1818.844628,14.3495865,5401.666667
7857,1436.760354,33.91319,1823.0
7858,2359.962138,46.586,1506.666667
7859,1771.34072,63.17726,2463.666667
7860,1455.598881,61.173267,2329.666667
7861,1569.544077,39.4476,2523.333333
7862,1291.62302,37.972717,2180.666667
7863,1885.873801,32.08056,4427.666667
7864,1063.566232,45.750957,4318.333333
7865,2192.40529,30.892313,2004.0
7866,1205.114611,58.004917,5529.0
7867,1527.78022,26.404165,1890.666667
7868,1968.784557,30.059591,1421.333333
7869,2010.068534,35.48165,3621.333333
7870,1862.439201,44.66194,3095.0
7871,1506.85697,51.020508,2183.333333
7872,1066.892689,16.67611,2133.666667
7873,2089.775764,35.086876,2290.0
7874,1730.425167,139.72664,2177.0
7875,1245.702145,751.2675,2229.0
7876,2505.28523,23.46067,1754.333333
7877,1625.974414,20.905138,2968.666667
7878,1967.804596,14.287602,2619.0
7879,2056.440008,40.447674,1975.666667
7880,1138.553748,48.792953,3013.666667
7881,1019.573545,48.700428,3682.666667
7882,1663.069355,36.488102,3731.666667
7883,1685.270706,43.208523,3849.666667
7884,1949.124774,33.19922,1850.0
7885,1399.495531,33.97535,2485.333333
7886,1228.281776,53.48788,2908.0
7887,1930.119621,34.895645,3128.333333
7888,1115.932404,14.962278,2719.333333
7889,1664.650811,49.11073,1818.333333
7890,1936.88085,41.334587,1901.333333
7891,1908.598406,47.07827,3156.333333
7892,1472.029273,58.24984,1925.333333
7893,2029.831748,31.11146,2040.0
7894,1251.470822,34.59234,2548.666667
7895,1851.48185,121.0653,2445.0
7896,1573.230274,41.938683,2694.333333
7897,2211.657816,92.83712,2238.666667
7898,1975.298283,154.78493,1928.666667
7899,1734.053025,76.5368,1978.666667
7900,1671.971642,37.839363,2114.666667
7901,1921.537843,64.39918,1856.333333
7902,1974.506697,61.947174,1948.333333
7903,1651.082429,34.662537,2374.0
7904,2056.373522,35.04,1920.333333
7905,1948.905724,32.65724,2656.333333
7906,1535.88465,36.257175,2590.666667
7907,1192.632816,46.56289,2364.0
7908,1885.943295,52.037113,1820.666667
7909,2169.898969,63.19231,5061.0
7910,1328.248196,62.540565,1916.666667
7911,2221.729503,39.02297,3077.0
7912,1201.276815,59.467026,1409.0
7913,1548.332482,42.434265,1538.333333
7914,1991.098422,81.816795,1770.0
7915,1214.612265,48.650883,3497.666667
7916,1462.190362,70.62894,1632.666667
7917,1814.980706,19.736332,2060.666667
7918,1829.224091,151.49193,1950.333333
7919,1445.449689,195.81633,2455.666667
7920,1576.333753,37.853527,3171.666667
7921,1738.294346,37.378887,2582.0
7922,2142.615876,29.744583,2531.666667
7923,1878.787635,34.701313,3537.333333
7924,1692.297925,47.13411,2782.666667
7925,1833.487194,52.72075,3901.0
7926,1650.287329,56.012085,2684.666667
7927,1535.322314,17.235811,2892.666667
7928,1821.716613,49.0077,2912.0
7929,1312.427176,30.423101,5001.333333
7930,1177.165534,28.255135,1714.0
7931,2347.644013,2.6768126,1989.0
7932,1149.004926,46.6696,1865.0
7933,1722.925839,159.3959,2690.0
7934,1787.333895,46.175556,2895.666667
7935,1241.554573,40.062923,2192.666667
7936,1675.316191,82.9832,2432.333333
7937,1558.540736,11.698105,2450.333333
7938,2088.641267,41.689137,3561.333333
7939,1318.826785,60.342415,4188.333333
7940,1402.158116,25.76613,1432.333333
7941,2280.842404,21.305965,3156.333333
7942,1516.677689,34.5202,4131.666667
7943,1751.621637,28.621353,3119.666667
7944,1172.344331,39.387497,3555.333333
7945,1426.536409,77.72095,5438.0
7946,1718.629182,31.374062,2401.333333
7947,1708.461717,31.283007,2461.0
7948,1557.076586,84.552605,3281.666667
7949,1605.326683,50.495678,5023.0
7950,1196.726157,48.520164,2686.666667
7951,1814.748026,65.196175,1527.0
7952,2325.024645,27.532541,1517.666667
7953,1371.247913,17.892876,2935.333333
7954,1599.873142,30.48684,2839.0
7955,1804.521006,26.644407,5618.666667
7956,2643.87342,28.0947,2187.0
7957,1435.135274,31.842613,3181.0
7958,2108.963446,48.602898,5441.666667
7959,1540.597899,26.298584,2445.333333
7960,1744.548203,67.88081,2987.333333
7961,1169.507225,65.54364,1929.0
7962,1843.808363,38.783024,1680.333333
7963,2034.092028,97.24692,1904.666667
7964,1859.639146,54.0391,1970.0
7965,1692.659636,88.18134,2003.666667
7966,2228.226776,148.44539,1880.0
7967,1678.526805,33.686092,1977.333333
7968,1423.191624,46.257874,1920.666667
7969,1766.607078,46.858334,2088.666667
7970,1543.962369,42.4516,2099.0
7971,1964.204425,18.24475,2955.0
7972,1696.16806,54.616646,1970.333333
7973,1125.993421,84.88928,3069.666667
7974,1732.725288,19.674038,2341.666667
7975,1842.815489,21.546759,1706.0
7976,1133.696948,52.92704,1919.0
7977,1225.092704,158.27502,2434.666667
7978,2243.876158,48.66927,2545.333333
7979,1629.378385,39.25161,2052.333333
7980,1644.801824,24.534801,1835.333333
7981,1737.043479,33.91696,2098.666667
7982,1508.453418,64.57144,6136.0
7983,1429.628019,129.20361,5697.333333
7984,1780.738618,45.192665,2049.333333
7985,1185.216765,66.95557,6354.0
7986,1336.809232,30.613052,2969.666667
7987,2140.853058,51.22836,2525.333333
7988,1782.728961,36.9073,1759.666667
7989,2105.384789,31.497461,1915.333333
7990,1952.941853,26.058987,2423.0
7991,1234.970057,57.22694,2995.0
7992,1039.496769,32.059357,2534.666667
7993,1362.0961,179.52791,2436.333333
7994,1479.324338,36.527897,2618.0
7995,1876.345213,51.553303,2540.666667
7996,2029.71334,44.660637,3068.666667
7997,1618.50369,25.975063,5394.666667
7998,1979.643318,24.40545,1680.333333
7999,1268.028712,45.425064,1551.0
8000,1857.547017,154.89156,1580.666667
8001,1667.403683,51.5184,3907.666667
8002,1640.089814,57.492912,2030.333333
8003,1305.484098,41.426777,3045.666667
8004,1870.076033,107.82923,1621.666667
8005,1237.926445,38.678547,1546.666667
8006,1358.040582,39.947292,1598.666667
8007,1415.080781,62.320915,1674.333333
8008,1295.088791,27.38573,2506.666667
8009,1881.946551,48.97036,3833.333333
8010,1951.844789,13.068358,2260.0
8011,1547.131498,53.529335,2423.333333
8012,1618.581487,48.498848,2497.666667
8013,2056.225042,77.58193,2111.0
8014,1577.429785,38.043335,2139.666667
8015,2117.187756,33.600513,2596.0
8016,1457.912385,61.05945,2753.666667
8017,1936.408224,48.746033,2934.333333
8018,1500.586234,20.658014,2566.0
8019,1881.826743,53.222313,2366.333333
8020,2200.424808,43.25669,3977.333333
8021,1420.080698,28.507875,1994.666667
8022,2071.008925,42.33353,4015.666667
8023,1881.279279,52.06835,2906.666667
8024,1406.081128,40.810432,5362.0
8025,1415.202121,99.78576,2312.333333
8026,1774.343219,45.461555,2125.666667
8027,1359.445297,27.248514,2260.0
8028,1976.485693,24.43607,1933.0
8029,1931.568863,25.284193,1811.0
8030,1152.453169,62.08887,1560.0
8031,2216.059517,27.089678,2506.666667
8032,1484.009843,97.746475,3139.333333
8033,1704.974087,26.737446,1475.0
8034,2054.585405,100.387054,1882.333333
8035,1760.636,38.486256,1726.666667
8036,1759.08921,36.490532,1820.0
8037,1702.304094,39.176758,1847.666667
8038,1882.447095,32.981556,2601.0
8039,1281.857033,41.7126,3302.666667
8040,2012.527114,45.430607,5141.0
8041,1657.758321,25.084318,2337.333333
8042,1909.269245,56.096336,2352.666667
8043,1313.521656,78.21532,2242.666667
8044,1618.38226,46.41348,2656.333333
8045,1869.854674,35.0296,1682.666667
8046,1460.226141,63.369633,1760.333333
8047,1187.504827,60.528023,3186.666667
8048,1015.843921,45.94047,3713.0
8049,1538.60459,53.593002,1750.666667
8050,1204.792038,47.515026,2022.0
8051,964.4026732,21.06113,2614.0
8052,1820.398189,33.352684,1701.0
8053,1678.840428,43.34282,1829.666667
8054,1371.403675,51.801548,2074.0
8055,2080.072432,58.156925,3042.666667
8056,2078.643543,37.684826,2176.333333
8057,2242.554833,59.764824,2419.666667
8058,2233.873499,40.9247,2330.0
8059,1402.5782,62.19317,1892.0
8060,1475.989812,26.507853,1804.666667
8061,1489.402568,40.97924,4069.333333
8062,2167.269264,23.101606,2283.333333
8063,959.8204235,75.15833,1694.333333
8064,1923.426155,18.305407,2874.0
8065,2050.068633,45.857994,2458.666667
8066,2178.31645,52.21626,3135.333333
8067,2046.379695,100.6912,1547.333333
8068,1942.198111,25.132057,1977.333333
8069,1507.61448,30.605457,2024.666667
8070,1325.223113,63.481926,1740.333333
8071,2528.933701,120.33543,2030.0
8072,1651.362443,50.783173,2439.0
8073,1140.420456,33.96909,6601.0
8074,1828.700359,20.46714,3365.0
8075,2306.735434,69.134254,1784.333333
8076,1618.238129,77.38448,1842.0
8077,2036.723778,39.835506,1870.333333
8078,1850.087362,37.61834,1556.0
8079,1322.241823,79.83216,2837.0
8080,1266.56173,152.43675,1668.666667
8081,1239.395173,24.487312,2017.0
8082,2069.671565,85.362816,3689.666667
8083,1866.216236,36.297684,2484.0
8084,2125.635827,115.6981,4063.0
8085,1148.588676,26.46906,1845.0
8086,2014.603415,84.63992,2628.0
8087,1864.206029,44.23888,1567.666667
8088,2113.923763,23.195107,2446.333333
8089,1517.182932,67.61726,3295.0
8090,1577.585029,36.211353,1911.333333
8091,1449.727071,40.20161,2454.666667
8092,1839.948166,48.070564,1435.333333
8093,1977.603144,40.541054,2542.333333
8094,1705.62478,41.6035,4456.0
8095,2471.047921,67.05225,1558.666667
8096,771.8380045,95.96379,1968.666667
8097,1138.784701,34.833885,2735.333333
8098,1186.130718,54.709457,1739.666667
8099,1865.306817,61.37276,2326.0
8100,1637.185392,51.695957,1885.666667
8101,1443.750905,190.17871,2959.0
8102,2103.244151,104.915764,1550.333333
8103,1242.543686,64.857506,2693.333333
8104,1433.435852,50.370663,1705.666667
8105,1728.594112,40.567043,2031.0
8106,1374.376574,32.53136,1641.333333
8107,3101.352601,51.89468,1510.0
8108,1977.765727,40.87406,1988.666667
8109,1955.187994,67.12088,2272.666667
8110,1995.237062,25.073366,3229.666667
8111,1218.716714,48.783752,2047.0
8112,1729.1681,89.87259,1831.0
8113,1626.575986,24.928652,2602.333333
8114,1676.9744,30.335524,2101.333333
8115,1570.920214,37.818275,2370.0
8116,1454.348048,30.584675,3875.333333
8117,1188.912705,23.770428,2481.0
8118,1365.259731,11.640781,2422.333333
8119,1304.001181,49.505505,2881.333333
8120,1639.536654,28.384413,2717.0
8121,1261.541704,62.80762,1978.0
8122,1548.61998,42.03344,2001.666667
8123,1415.571605,55.840546,1662.333333
8124,1825.560494,44.38011,2050.666667
8125,1633.690841,31.449896,1900.666667
8126,1183.135045,57.00038,4677.333333
8127,1877.468673,27.219374,2192.666667
8128,2622.510338,68.454124,1401.0
8129,1486.853128,26.3843,1825.0
8130,1273.298141,47.05452,1806.333333
8131,1737.307442,54.666557,1460.666667
8132,1589.430245,50.657597,1609.666667
8133,2021.450482,94.97987,2135.333333
8134,1947.787081,45.347393,1989.666667
8135,1500.881601,29.109716,1611.0
8136,1153.27482,44.240032,1729.666667
8137,2116.373961,29.004086,3164.666667
8138,1490.718906,28.826384,2830.333333
8139,1042.536222,62.334457,1671.0
8140,1128.164499,55.372723,1292.0
8141,2300.83493,50.86381,1481.666667
8142,1789.502392,119.96596,1649.333333
8143,1267.468823,55.859104,2672.0
8144,2357.063078,72.81526,1965.666667
8145,1663.217006,31.174774,1644.333333
8146,1805.087195,64.97213,1992.333333
8147,1742.42247,25.395798,4168.0
8148,1685.927656,43.407104,1673.666667
8149,1607.002998,31.966713,1448.333333
8150,1703.137002,39.66352,1900.0
8151,1377.354677,42.65561,3186.666667
8152,1444.980538,30.47156,2024.333333
8153,1569.041431,65.60486,3142.666667
8154,2095.105952,49.088486,1716.333333
8155,2014.709746,33.125523,1730.0
8156,1649.906553,41.41683,1289.333333
8157,1831.740735,37.612663,2114.666667
8158,1559.257161,48.55858,2368.666667
8159,1572.363711,97.863106,2827.0
8160,1745.248885,56.27285,2344.0
8161,1794.370741,45.671383,1577.333333
8162,1530.84677,69.98772,1834.0
8163,1834.28999,32.31152,2754.0
8164,1145.292014,81.5596,1440.666667
8165,1071.07887,28.263037,1782.0
8166,1608.551162,47.777325,1828.666667
8167,1851.575415,35.044506,1858.666667
8168,2311.465723,37.257904,1717.333333
8169,1269.158393,34.7121,1842.333333
8170,1417.391281,83.5836,1606.666667
8171,1698.320417,38.62808,2605.666667
8172,2130.325363,59.483814,1924.0
8173,2041.893791,98.40482,2392.0
8174,2120.521399,66.7363,1720.333333
8175,1396.603216,89.96414,1904.333333
8176,1429.886906,45.753963,2853.0
8177,2227.441427,54.90058,2015.666667
8178,1591.421455,13.990886,1778.666667
8179,1468.911296,47.586952,2337.0
8180,1441.709005,31.646854,1838.666667
8181,1593.856794,37.360367,3224.666667
8182,1817.914352,26.659481,1633.666667
8183,1073.870856,52.679737,1829.333333
8184,1663.127991,30.518932,2171.333333
8185,1761.779201,60.15375,2347.666667
8186,1533.603368,51.801067,2220.0
8187,1566.228766,47.644344,2591.666667
8188,1915.803974,36.03418,4227.0
8189,1931.872452,53.888493,1673.666667
8190,1710.892029,64.248634,2805.0
8191,1528.697914,49.902454,1930.666667
8192,1182.501432,42.330982,1738.333333
8193,1528.116469,23.593327,3995.666667
8194,1299.892986,31.735949,1728.666667
8195,1382.117979,25.239853,1871.333333
8196,1573.971375,59.128914,2701.333333
8197,1463.244008,41.768024,2794.333333
8198,2270.009982,43.477722,2285.666667
8199,1165.563233,47.5316,4807.666667
8200,1313.869646,68.33274,2540.666667
8201,1431.377316,72.04574,2074.333333
8202,2076.054842,22.028156,2519.666667
8203,1120.854495,38.79083,3918.666667
8204,1626.118751,50.981853,1827.666667
8205,1538.373876,38.180683,3828.666667
8206,1320.206036,115.57155,1381.0
8207,1715.284865,44.511173,1944.666667
8208,2028.240311,44.971863,5374.333333
8209,1335.663763,26.188437,2858.0
8210,1511.281994,48.947887,1674.333333
8211,1360.617338,31.075558,2259.0
8212,1624.426602,310.44946,1727.0
8213,2029.280194,66.158585,2003.0
8214,1783.811745,56.78348,1935.333333
8215,1775.519585,25.551281,2084.0
8216,1572.523624,113.03586,5558.666667
8217,2069.97062,81.59767,3059.333333
8218,2052.705222,46.786896,3943.0
8219,2345.581471,15.644051,1903.0
8220,1268.819119,77.46178,2521.666667
8221,1359.697032,54.850895,3588.0
8222,1883.770589,43.48728,1881.666667
8223,1983.498136,34.190758,2926.0
8224,1628.751273,34.09453,2418.666667
8225,1276.039732,54.656494,1867.333333
8226,1852.274288,86.565346,1881.0
8227,1479.303541,33.891174,1733.0
8228,2110.915557,29.033804,2432.666667
8229,2166.591406,19.639978,1723.666667
8230,1281.771889,36.830486,1655.0
8231,1856.273854,28.402292,2715.666667
8232,1940.624122,38.26096,2232.333333
8233,2066.161905,29.691013,3324.666667
8234,1758.803161,58.560905,5588.0
8235,1012.336996,95.51004,2229.333333
8236,1995.758107,51.24598,2026.666667
8237,1568.829029,27.960554,2166.333333
8238,1960.397145,45.12931,3054.333333
8239,1677.622889,29.663994,2970.666667
8240,2172.715547,75.14975,2233.666667
8241,1815.522585,25.309143,1695.666667
8242,1154.903112,29.161097,1465.0
8243,1993.628482,26.854284,1948.333333
8244,2115.398857,36.857613,1976.333333
8245,1772.87272,25.257948,2706.666667
8246,1906.996312,42.858086,1693.333333
8247,1541.844286,39.96001,2023.333333
8248,1342.471224,31.433111,3207.0
8249,1139.376378,56.995033,2459.333333
8250,1130.545523,83.01283,1801.0
8251,1643.937112,31.57093,1694.0
8252,1022.445247,44.942986,2109.0
8253,1695.528512,30.762173,1634.0
8254,2012.211034,38.13457,1796.0
8255,1649.219997,32.476765,3246.333333
8256,1895.830382,58.726303,3098.0
8257,2179.123317,47.030197,2094.666667
8258,1232.994681,46.357788,4419.333333
8259,1645.802965,43.037468,3107.666667
8260,2130.684202,45.701107,1615.0
8261,1136.859987,20.307901,2278.0
8262,1868.640915,90.1106,4533.0
8263,2064.797297,31.339592,2557.333333
8264,1653.782503,71.5581,2687.0
